Sl Benfica,Sporting CP,1941-03-23,2,4
FC Porto,FC Barreirense,1941-03-23,5,1
CUF de Lisboa,Os Belenenses,1941-03-23,2,3
Sporting CP,Boavista Porto,1941-03-30,9,0
FC Porto,Sl Benfica,1941-03-30,5,2
FC Barreirense,CUF de Lisboa,1941-03-30,2,4
Os Belenenses,Academica De Coimbra,1941-03-30,2,0
Academica De Coimbra,FC Barreirense,1941-04-02,4,2
Sl Benfica,CUF de Lisboa,1941-04-02,3,2
Os Belenenses,Sporting CP,1941-04-02,5,1
FC Porto,Boavista Porto,1941-04-03,7,1
Sl Benfica,Academica De Coimbra,1941-04-06,3,0
Boavista Porto,Os Belenenses,1941-04-06,2,3
FC Barreirense,Sporting CP,1941-04-06,0,3
CUF de Lisboa,FC Porto,1941-04-06,0,0
Sporting CP,FC Porto,1942-01-18,5,0
FC Barreirense,Academica De Coimbra,1942-01-18,6,2
Carcavelinhos FC,Sl Benfica,1942-01-18,1,4
Leca FC,CUF de Lisboa,1942-01-18,4,1
Academico do Porto,Os Belenenses,1942-01-18,0,2
Vitoria Guimaraes,SC Olhanense,1942-01-18,4,0
FC Porto,Vitoria Guimaraes,1942-01-25,3,2
CUF de Lisboa,Carcavelinhos FC,1942-01-25,2,3
Sl Benfica,Academico do Porto,1942-01-25,4,1
Os Belenenses,Sporting CP,1942-01-25,3,1
SC Olhanense,FC Barreirense,1942-01-25,0,2
Academica De Coimbra,Leca FC,1942-01-25,6,2
FC Barreirense,FC Porto,1942-02-01,3,1
Carcavelinhos FC,Academica De Coimbra,1942-02-01,1,3
Leca FC,SC Olhanense,1942-02-01,3,0
Academico do Porto,Sporting CP,1942-02-01,0,3
Sl Benfica,CUF de Lisboa,1942-02-01,2,0
Vitoria Guimaraes,Os Belenenses,1942-02-01,2,4
Academica De Coimbra,Sl Benfica,1942-02-08,3,1
Os Belenenses,FC Barreirense,1942-02-08,0,1
SC Olhanense,Carcavelinhos FC,1942-02-08,5,1
FC Porto,Leca FC,1942-02-08,6,1
Sporting CP,Vitoria Guimaraes,1942-02-08,9,1
CUF de Lisboa,Academico do Porto,1942-02-08,10,1
CUF de Lisboa,Academica De Coimbra,1942-02-15,2,3
Sl Benfica,SC Olhanense,1942-02-15,8,1
FC Barreirense,Sporting CP,1942-02-15,0,4
Leca FC,Os Belenenses,1942-02-15,1,1
Carcavelinhos FC,FC Porto,1942-02-15,3,3
Academico do Porto,Vitoria Guimaraes,1942-02-15,2,0
Vitoria Guimaraes,FC Barreirense,1942-02-22,4,4
Os Belenenses,Carcavelinhos FC,1942-02-22,5,2
SC Olhanense,CUF de Lisboa,1942-02-22,1,2
Academica De Coimbra,Academico do Porto,1942-02-22,6,3
FC Porto,Sl Benfica,1942-02-22,4,1
Sporting CP,Leca FC,1942-02-22,14,0
Academica De Coimbra,SC Olhanense,1942-03-01,7,1
Leca FC,Vitoria Guimaraes,1942-03-01,3,1
Academico do Porto,FC Barreirense,1942-03-01,6,0
Sl Benfica,Os Belenenses,1942-03-01,2,1
Carcavelinhos FC,Sporting CP,1942-03-01,0,3
CUF de Lisboa,FC Porto,1942-03-01,4,2
Sporting CP,Sl Benfica,1942-03-08,1,4
Vitoria Guimaraes,Carcavelinhos FC,1942-03-08,3,0
FC Porto,Academica De Coimbra,1942-03-08,3,2
SC Olhanense,Academico do Porto,1942-03-08,5,2
Os Belenenses,CUF de Lisboa,1942-03-08,1,1
FC Barreirense,Leca FC,1942-03-08,2,0
